"Employbl Company ID","Company Name","Website","Address 1","City","State","Zip","Latitude","Longitude","Company Description","Thumbnail URL"
753,"Vineti","vineti.com","633 Howard St","San Francisco","CA",94105,37.785928,-122.398847,"Cell and Gene Therapy Software Platform.",
754,"Virtusa","virtusa.com","6627 Dumbarton Cir","Fremont","CA",94555,37.546319,-122.064388,"Virtusa provides end-to-end digital transformation and information technology (IT) outsourcing services to Global 2000 companies.",
755,"Visby","www.visby.io","550 Bryant St","San Francisco","CA",94107,37.780552,-122.397193,"Visby builds light field technology",
756,"Vitagene","vitagene.com","415 Brannan St","San Francisco","CA",94107,37.779604,-122.394536,"Being healthy is different for everyone. Use your DNA to build the right plan for you",
757,"VMWare","www.vmware.com","3401 Hillview Ave","Palo Alto","CA",94304,37.402086,-122.144617,"VMware, a global leader in cloud infrastructure & digital workspace technology, accelerates digital transformation for evolving IT environments.",
758,"Voiceops","voiceops.com","483 Bryant St","San Francisco","CA",94107,37.781507,-122.395228,"Coachable Insights To Improve Your Sales Conversations",
759,"Volt Workforce Solutions","www.volt.com","2201 Walnut Ave #110","Fremont","CA",94538,37.555363,-121.975903,"Volt offers consultative solutions to ensure you have the qualified people you need, the processes to manage them effectively, and an outsourcing partner you",
760,"Vonnda","www.vonnda.com","55 New Montgomery St #401","San Francisco","CA",94105,37.788112,-122.401136,"At Vonnda, we revolt against mediocrity and partner with brands to create online experiences that resonate.",
761,"Voxbone","www.voxbone.com","535 Mission St","San Francisco","CA",94105,37.788866,-122.398210,"Cut your carrier cord with hyper local voice and messaging services available on demand in 9000+ area codes across 60+ countries. This is global business comms redefined, free from the tyranny of PSTN lines.",
762,"VSCO","vsco.co","1500 Broadway","Oakland","CA",94612,37.805330,-122.270368,"VSCO is a photo company for creators, by creators.",
763,"Vungle","vungle.com","185 Clara St #100","San Francisco","CA",94107,37.779731,-122.401798,"The leading in-app video advertising platform for performance marketers",
764,"Wake","wake.com","1939 Market St","San Francisco","CA",94103,37.769990,-122.425351,"The fastest way for designers to share work with their team",
765,"Walmart Labs","www.walmartlabs.com","860 W California Ave","Sunnyvale","CA",94086,37.381451,-122.036953,"At Walmart Labs, a line of code can change the way the world shops. Join our team of technologists and be on the forefront of a smarter future.",
766,"Wanelo","wanelo.com","375 Alabama St #400","San Francisco","CA",94110,37.764564,-122.411890,"All the best stores in one place",
767,"Watsi","watsi.org","2132 Folsom St #2","San Francisco","CA",94110,37.763160,-122.415519,"Building technology to finance healthcare for everyone",
768,"WayUp","wayup.com","114 W 26th St","New York","NY",10001,40.744976,-73.992422,"Your career starts here. WayUp is the industry leader for college students and recent grads to get hired.",
769,"Wealthfront","wealthfront.com","900 Middlefield Rd","Redwood City","CA",94063,37.485152,-122.229612,"Wealthfront is an all-in-one solution that helps you build a data-driven financial plan for the life you want and automate your investments at a low cost.",
770,"Webflow","webflow.com","208 Utah St #210","San Francisco","CA",94103,37.766906,-122.406888,"Webflow gives designers and developers the power to design, build, and launch responsive websites visually, while writing clean, semantic code for you.",
771,"Weebly","weebly.com","460 Bryant St","San Francisco","CA",94107,37.782210,-122.395299,"Launch and grow your business. We'll help you each step of the way.",
772,"Wellio","getwellio.com","575 Market St Suite 502","San Francisco","CA",94105,37.789551,-122.400313,"Wellio is the first Artificial Intelligence platform that helps people plan, shop, prepare and enjoy healthy meals at home.",
773,"WellnessFX","wellnessfx.com","1550 Bryant St #590","San Francisco","CA",94103,37.767617,-122.410872,"Your Wellness In Your Hands Learn how WellnessFX can help improve your physical and psychological well-being, while lowering your risk of disease",
774,"WePay","go.wepay.com","350 Convention Way #200","Redwood City","CA",94063,37.493960,-122.227933,"WePay is an integrated payments provider for SaaS and crowdfunding platforms. Grow your revenue without friction or fraud.",
775,"WeWork","wework.com","415 Mission St","San Francisco","CA",94105,37.789816,-122.396905,"Space That Works for You. From desks to offices and entire headquarters, we create environments for productivity, innovation, and connection.",
776,"Wheelwell","wheelwell.com","2255 Van Ness Ave","San Francisco","CA",94109,37.796450,-122.424052,"Market network for the automotive parts and services market.",
777,"Wikia","www.wikia.com/fandom","360 3rd St #750","San Francisco","CA",94107,37.782707,-122.398354,"A place for fans",
778,"Wish","www.wish.com","1 Sansome St","San Francisco","CA",94104,37.790446,-122.401154,"Shopping made fun",
779,"Wizeline","www.wizeline.com","456 Montgomery St #2200","San Francisco","CA",94104,37.793458,-122.402771,"Wizeline is a global product development company. We help our clients solve their biggest challenges with design and technology.",
780,"Woebot Labs","woebot.io","650 5th St suite 303","San Francisco","CA",94107,37.775591,-122.398012,"I'm ready to listen, 24/7. No couches, no meds, no childhood stuff. Just strategies to improve your mood. And the occasional dorky joke.",
781,"Wollborg Michelson Recruiting","www.wmjobs.com","595 Market St Suite 2570","San Francisco","CA",94105,37.789215,-122.400800,"We passionately believe every company deserves Dream Candidates, and every person deserves a Dream Job.",
782,"Womply","www.womply.com","135 Townsend St #300","San Francisco","CA",94107,37.779826,-122.391025,"Today, even brick-and-mortar companies need to win the Internet. Womply tips the scales in your favor by making technology work for you (not the other way around) so you can save time every day and focus on the things only you can do.",
783,"Wonderschool","www.wonderschool.com",,"San Francisco","CA",,37.774929,-122.419415,"The early childhood experience you've been looking for.",
784,"Wonderware","www.wonderware.com","55 Francisco St #310","San Francisco","CA",94133,37.805468,-122.406402,"Wonderware is the market leader in HMI SCADA, industrial information, operations management and industrial automation software",
785,"Woopra","www.woopra.com","1112 Bryant St","San Francisco","CA",94103,37.771106,-122.409152,"Woopra is a Customer Analytics platform helping organizations to unify, visualize and act on their data through every customer touchpoint.",
786,"Workbridge Associates","www.workbridgeassociates.com","33 New Montgomery St #1840","San Francisco","CA",94105,37.788445,-122.401534,"Workbridge Associates specializes in placing IT professionals in hard to fill IT positions for leading Tech companies.",
787,"Workday","www.workday.com","6110 Stoneridge Mall Rd","Pleasanton","CA",94588,37.697788,-121.925522,"Workday provides SaaS-based enterprise solutions for a company's human resources and financial management activities.",
788,"Xero","www.xero.com","101 Green Street 5th Floor","San Francisco","CA",94111,37.800154,-122.401883,"Xero is a New Zealand domiciled public software company that offers a cloud-based accounting software platform for small and medium-sized businesses",
789,"xMatters","xmatters.com","12647 Alcosta Blvd","San Ramon","CA",94583,37.772877,-121.959513,"Improve IT, DevOps and MIM processes with an alerting software that integrates with other tools creating seamless process and effective communication.",
790,"Xoriant","xoriant.com","1248 Reamwood Ave","Sunnyvale","CA",94089,37.404943,-121.987639,"Xoriant, a product engineering and technology services company, helps unicorn start-ups and large enterprise software companies to outperform the competition.",
791,"Y Combinator SF","www.ycombinator.com","965 Mission St","San Francisco","CA",94103,37.781709,-122.407809,"Y Combinator provides seed funding for startups. Seed funding is the earliest stage of venture funding. It pays your expenses while you’re getting started.",
792,"Yammer","www.yammer.com","1355 Market St","San Francisco","CA",94103,37.776769,-122.416616,"Connect with people across your organization to make better decisions, faster.",
793,"Yapstone","yapstone.com","2121 N California Blvd #400","Walnut Creek","CA",94596,37.908660,-122.066521,"Our comprehensive payments platform is built on a modern architecture of scalable and flexible micro-services, creating the strongest foundation for delivering powerful, industry-specific solutions.",
794,"Yelp","www.yelpblog.com","140 New Montgomery St","San Francisco","CA",94105,37.786662,-122.399972,"User Reviews and Recommendations of Best Restaurants, Shopping, Nightlife, Food, Entertainment, Things to Do, Services and More at Yelp.",
795,"Yext","www.yext.com","575 Market St Suite 3000","San Francisco","CA",94105,37.789831,-122.400272,"One platform to manage all your digital knowledge, including listings, reviews, and local pages. Control business information across 100+ sites and apps.",
796,"Yodlee","yodlee.com","3600 Bridge Pkwy Suite 200","Redwood City","CA",94065,37.537298,-122.254532,"Build and transform financial apps and services with access to financial data through our APIs and digital solutions for banks, developers, and innovators.",
797,"Zapier","zapier.com","548 Market St. #62411","San Francisco","CA",94104,37.790047,-122.400874,"Connect the apps you use everyday to automate your work and be more productive. 1000+ apps and easy integrations - get started in minutes.",
798,"Zazzle","zazzle.com","1800 Seaport Blvd","Redwood City","CA",94063,37.510980,-122.201431,"From cool t-shirts to custom mugs to DIY invitations, Zazzle is the place to unleash your creative side. Shop for, or design, amazing products today!",
799,"Zedo","www.zedo.com","850 Montgomery St","San Francisco","CA",94133,37.797157,-122.403406,"ZINC offers agencies and advertisers premium high impact formats that generate engagement and provide a place for great creative",
800,"Zendesk","www.zendesk.com","1019 Market St","San Francisco","CA",94103,37.781580,-122.410444,"Customer service software and support ticketing system by Zendesk. Cloud-based help desk solution used by more than 200000 organizations worldwide.",
